movie_name,year,tags
selfiee,2023,action comedi drama bollywood superstar vijay kumar need obtain new drive licens rto offic om prakash agarw diehard fan vijay misunderstand escal feud play front entir countri raj mehta akshay kumar mrunal thakur nushrratt bharuccha emraan hashmi
veer-zaara,2004,drama famili music veerzaara saga love separ courag sacrific love stori inspir remain legend forev yash chopra shah rukh khan preiti g zinta rani mukerji kirron kher
goliyon ki rasleela ram-leela,2013,drama music romanc modern adapt william shakespear romeo juliet indian twist film focus stori ram leela love lust drama afterward sanjay leela bhansali ranveer singh deepika padukon supriya pathak sharad kelkar
thugs of hindostan,2018,action adventur stori one man love nation anoth love power epic adventur fill edgeoftheseat thrill war sea vijay krishna acharya aamir khan amitabh bachchan lloyd owen katrina kaif
bheed,2023,drama histori toughest time peopl face reach home anubhav sinha rajkummar rao pankaj kapur bhumi pednekar aditya srivastav
kabhi alvida naa kehna,2006,drama romanc dev former footbal player marri rhea success fashion editor maya kindergarten teacher marri rishi outgo event planner coupl live intersect question marriag karan johar shah rukh khan rani mukerji amitabh bachchan abhishek bachchan
badhaai do,2022,comedi crime drama shardul thakur flaglot suman singh enter marriag conveni chao ensu unhing girlfriend come stay harshavardhan kulkarni rajkummar rao bhumi pednekar chum darang sheeba chaddha
prem ki shaadi,2024,drama romanc add plot sooraj r barjatya salman khan keerthi suresh kriti kharbanda parineeti chopra
ghost stories,2020,horror thriller win team lust stori reunit tell spinechil tale ghost stori 2020 indian antholog horror film consist four short film segment zoya akhtar dibakar banerje karan johar anurag kashyap janhvi kapoor surekha sikri amruta subhash vijay varma
pushpa: the rule - part 2,2024,action crime drama clash continu pushpa bhanwar singh continu rivalri epic c onclus twopart seri sukumar allu arjun sunil fahadh faasil rashmika mandanna
climax,2020,action horror thriller mia malkova boyfriend tri thing blue enter desert even noentri board written situat scari thing crazi peopl see full summari » ram gopal varma mia malkova mourmi renan severo
stree,2018,comedi horror small town chanderi menfolk live fear evil spirit name stree abduct men night base urban legend nale ba went viral karnataka 1990 amar kaushik ashish chhipa rajkummar rao shraddha kapoor pankaj tripathi
monsoon wedding,2001,comedi drama romanc stress father bridetob secret smitten event planner rel around world creat much ado prepar arrang marriag india mira nair naseeruddin shah lillet dubey shefali shah vijay raaz
delhi belly,2011,action comedi crime three struggl roommat unknowingli becom potenti prey ruthless gangster abhinay deo akshat verma imran khan vir da kunaal roy kapur shenaz treasuri
mission raniganj,2023,biographi drama histori total 65 miner trap mine rescu mine engin jaswant singh gill tinu suresh desai akshay kumar parineeti chopra rajesh sharma ravi kishan
main hoon na,2004,action comedi drama armi major goe undercov colleg student mission profession person protect gener daughter radic milit find estrang halfbroth farah khan shah rukh khan sushmita sen suniel shetti zay khan
gadar: ek prem katha,2001,action drama romanc partit india 1947 sikh truck driver fall love muslim girl belong aristocrat famili anil sharma sunni deol ameesha patel amrish puri lillet dubey
bhagwan bharose,2023,comedi drama stori two young impression kid whose idea faith constantli question chang littl world expand take fold countri fastchang sociopolit landscap shiladitya bora satendra soni sparsh suman vinay pathak masumeh makhija
omkara,2006,action crime drama politicallymind enforc misguid trust lieuten lead suspect wife infidel adapt shakespear othello vishal bhardwaj ajay devgn kareena kapoor saif ali khan konkona sen sharma
chak de! india,2007,drama famili sport kabir khan coach indian women nation hockey team dream make allgirl team emerg victori odd shimit amin shah rukh khan vidya malvad sagarika ghatg shilpa shukla
mohabbatein,2000,drama music romanc film battl love fear two stubborn men oppos belief outcom love stori 3 coupl aditya chopra amitabh bachchan shah rukh khan uday chopra jugal hansraj
krrish 3,2013,action adventur scifi krrish scientist father must save world famili evil man name kaal gang mutant led ruthless kaya rakesh roshan hrithik roshan vivek oberoi priyanka chopra jona kangana ranaut
kabir singh,2019,action drama romanc exalt shortfus surgeon plung spiral drug alcohol rage intens relationship girlfriend turbul end sandeep reddi vanga shahid kapoor kiara advani nikita dutta soham majumdar
raat akeli hai,2020,crime drama mysteri film follow small town cop summon investig death politician get complic victim secret famili conflict heart honey trehan ashish chhipa nawazuddin siddiqui radhika apt aditya srivastav
housefull 4,2019,action comedi drama three coupl get separ due evil ploy reincarn 600 year meet histori repeat respect partner get mix time farhad samji akshay kumar riteish deshmukh bobbi deol kriti sanon
happy new year,2014,action comedi crime gang amateur dancer take part danc competit aveng person vendetta farah khan shah rukh khan deepika padukon abhishek bachchan boman irani
ittefaq,2017,crime mysteri thriller detect seek truth two differ stori crime scene abhay chopra sidharth malhotra sonakshi sinha akshay khanna mandira bedi
sultan,2016,action drama romanc sultan classic underdog tale wrestler journey look comeback defeat odd ali abba zafar salman khan anushka sharma randeep hooda amit sadh
dil dhadakne do,2015,comedi drama romanc mehra famili must contempl way live love live cruis celebr 30th wed anniversari zoya akhtar anil kapoor shefali shah priyanka chopra jona ranveer singh
dhokha: round d corner,2022,crime drama thriller housewif person disord taken hostag terrorist loos husband accus cheat wife version realiti know truth kooki gulati madhavan khushali kumar aparshakti khurana darshan kumaar
the other side of the door,2016,horror thriller young son kill tragic accid woman learn ritual bring back say goodby disobey sacr warn upset balanc life death johann robert sarah wayn calli jeremi sisto sofia rosinski logan creran
omerta,2017,action biographi crime recount stori infam britishborn terrorist ahm omar saeed sheikh kidnap murder wall street journal report daniel pearl 2002 hansal mehta rajkummar rao rajesh tailang satwant kaur abhimanu kamboj
maqbool,2003,crime drama thriller intrigu shakespearean tragedi macbeth transpos mumbai underworld vishal bhardwaj irrfan khan tabu pankaj kapur naseeruddin shah
satya,1998,action crime drama innoc man embroil underworld fals charg set punish perpetr subject life miseri ram gopal varma jd chakravarthi manoj bajpaye urmila matondkar paresh rawal
cirkus,2022,comedi drama two set ident twin accident separ birth sever year later coincident town lot confus misunderstand peopl mistak rohit shetti ranveer singh varun sharma pooja hegd jacquelin fernandez
merry christmas,2023,drama thriller christma eve unev day turn world two peopl upsid sriram raghavan vijay sethupathi katrina kaif radhika apt ashwini kalsekar
badlapur,2015,action crime drama raghu begin walk fine line good evil exact violent reveng two crimin kill famili 15 year ago sriram raghavan mehmet tutkun varun dhawan nawazuddin siddiqui yami gautam huma qureshi
kaun kitney paani mein,2015,comedi drama famili film wryli express chang hierarchi cast power equat water import resourc vanish oppress becom oppressor stori see full summari » nila madhab panda kunal kapoor radhika apt saurabh shukla gulshan grover
karwaan,2018,adventur comedi drama two friend chirpi teenag take road trip bangalor kochi akarsh khurana irrfan khan dulquer salmaan mithila palkar amala akkineni
fukrey,2013,comedi drama romanc path four dreamchas colleg friend cross array colour charact toughtalk punjabi femal jugaad baaz colleg watchman mayhem ensu mrighdeep lamba pulkit samrat manjot singh ali fazal varun sharma
mili,2022,drama thriller janhvi kapoor woman stuck freezer fight stay aliv mili offici hindi remak malayalam thriller helen mathukutti xavier janhvi kapoor manoj pahwa sunni kaushal deepak simwal
ugly,2013,crime drama mysteri case miss girl take us journey human greed brush upon ego repress emot charact anurag kashyap rahul bhat ronit roy tejaswini kolhapur vineet kumar singh
rab ne bana di jodi,2008,comedi drama music breathtak goos flesh ignit awe inspir love journey ordinari man suri total opposit love taani aditya chopra shah rukh khan anushka sharma vinay pathak mk raina
tiger zinda hai,2017,action adventur thriller inspir real event tiger zinda hai sequel blockbust ek tha tiger espionag action drama follow dare rescu mission iraq mehmet tutkun ali abba zafar musa muham olayinka salman khan katrina kaif nawab shah anupriya goenka
once upon a time in mumbaai,2010,action crime drama smuggler rise power 1970 mumbai younger gangster seek overthrow polic offic caught middl milan luthria ajay devgn emraan hashmi kangana ranaut prachi desai
salaam venky,2022,drama sujata ideal mother battl challeng situat one ever face smile revathi aamir khan priyamani kajol prakash raj
vadh,2022,crime drama thriller son move usa middleclass marri coupl relentlessli harass loan shark jaspal singh sandhu rajeev barnwal sanjay mishra neena gupta manav vij saurabh sachdeva
faraaz,2022,action thriller base reallif terrorist attack ravag dhaka cafe faraaz tens hostag drama unfold one claustrophob night hansal mehta jatin sarin anirban adhikari aamir ali aneeta
sholay,1975,action adventur comedi famili murder notori ruthless bandit former polic offic enlist servic two outlaw captur bandit ramesh sippi sanjeev kumar dharmendra amitabh bachchan amjad khan
1920: horrors of the heart,2023,drama horror young girl walk world dark search reveng dark consum make victim reveng krishna bhatt rupam bag amit behl barkha bisht rahul dev
section 375,2019,crime drama mysteri celebr bollywood director rohan khurana stand accus femal member crew anjali dangl rape resid ajay bahl akshay khanna richa chadha rahul bhat meera chopra
shiddat,2021,romanc passion love stori involv two coupl highlight contrast regular matur yet egoist husband uniqu happi go lucki enamor overzeal boy chase love life kunal deshmukh sunni kaushal radhika madan mohit raina diana penti
jalpari: the desert mermaid,2012,drama famili mysteri travel father ancestr villag citi kid expect natur paradis instead find poor dusti town harbor secret nila madhab panda lehar khan krishang trivedi parvin daba suhasini mulay
